time,mass,MOIx,MOIy,MOIz,centre-of-mass
27.100000,38.170223,0.197897,219.100724,219.100724,1.947534
27.105000,38.169605,0.197893,219.100530,219.100530,1.947565
27.110000,38.168988,0.197890,219.100335,219.100335,1.947597
27.115000,38.168370,0.197887,219.100141,219.100141,1.947628
27.120000,38.167752,0.197884,219.099947,219.099947,1.947660
27.125000,38.167135,0.197881,219.099753,219.099753,1.947691
27.130000,38.166517,0.197877,219.099558,219.099558,1.947723
27.135000,38.165900,0.197874,219.099364,219.099364,1.947754
27.140000,38.165282,0.197871,219.099170,219.099170,1.947786
27.145000,38.164664,0.197868,219.098976,219.098976,1.947817
27.150000,38.164047,0.197865,219.098782,219.098782,1.947849
27.155000,38.163429,0.197861,219.098587,219.098587,1.947880
27.160000,38.162812,0.197858,219.098393,219.098393,1.947912
27.165000,38.162194,0.197855,219.098199,219.098199,1.947943
27.170000,38.161576,0.197852,219.098005,219.098005,1.947975
27.175000,38.160959,0.197848,219.097810,219.097810,1.948006
27.180000,38.160341,0.197845,219.097616,219.097616,1.948038
27.185000,38.159724,0.197842,219.097422,219.097422,1.948069
27.190000,38.159106,0.197839,219.097228,219.097228,1.948101
27.195000,38.158488,0.197836,219.097033,219.097033,1.948132
27.200000,38.157871,0.197832,219.096839,219.096839,1.948164
27.205000,38.157253,0.197829,219.096645,219.096645,1.948196
27.210000,38.156636,0.197826,219.096451,219.096451,1.948227
27.215000,38.156018,0.197823,219.096257,219.096257,1.948259
27.220000,38.155400,0.197820,219.096062,219.096062,1.948290
27.225000,38.154783,0.197816,219.095868,219.095868,1.948322
27.230000,38.154165,0.197813,219.095674,219.095674,1.948353
27.235000,38.153548,0.197810,219.095480,219.095480,1.948385
27.240000,38.152930,0.197807,219.095285,219.095285,1.948416
27.245000,38.152312,0.197804,219.095091,219.095091,1.948448
27.250000,38.151695,0.197800,219.094897,219.094897,1.948479
27.255000,38.151077,0.197797,219.094703,219.094703,1.948511
27.260000,38.150460,0.197794,219.094508,219.094508,1.948542
27.265000,38.149842,0.197791,219.094314,219.094314,1.948574
27.270000,38.149224,0.197788,219.094120,219.094120,1.948606
27.275000,38.148607,0.197784,219.093926,219.093926,1.948637
27.280000,38.147989,0.197781,219.093732,219.093732,1.948669
27.285000,38.147372,0.197778,219.093537,219.093537,1.948700
27.290000,38.146754,0.197775,219.093343,219.093343,1.948732
27.295000,38.146136,0.197772,219.093149,219.093149,1.948763
27.300000,38.145519,0.197768,219.092955,219.092955,1.948795
27.305000,38.144901,0.197765,219.092760,219.092760,1.948826
27.310000,38.144284,0.197762,219.092566,219.092566,1.948858
27.315000,38.143666,0.197759,219.092372,219.092372,1.948890
27.320000,38.143048,0.197755,219.092178,219.092178,1.948921
27.325000,38.142431,0.197752,219.091983,219.091983,1.948953
27.330000,38.141813,0.197749,219.091789,219.091789,1.948984
27.335000,38.141196,0.197746,219.091595,219.091595,1.949016
27.340000,38.140578,0.197743,219.091401,219.091401,1.949047
27.345000,38.139960,0.197739,219.091206,219.091206,1.949079
27.350000,38.139343,0.197736,219.091012,219.091012,1.949110
27.355000,38.138725,0.197733,219.090818,219.090818,1.949142
27.360000,38.138108,0.197730,219.090624,219.090624,1.949174
27.365000,38.137490,0.197727,219.090430,219.090430,1.949205
27.370000,38.136872,0.197723,219.090235,219.090235,1.949237
27.375000,38.136255,0.197720,219.090041,219.090041,1.949268
27.380000,38.135637,0.197717,219.089847,219.089847,1.949300
27.385000,38.135020,0.197714,219.089653,219.089653,1.949331
27.390000,38.134402,0.197710,219.089458,219.089458,1.949363
27.395000,38.133784,0.197707,219.089264,219.089264,1.949395
27.400000,38.133167,0.197704,219.089070,219.089070,1.949426
27.405000,38.132549,0.197701,219.088876,219.088876,1.949458
27.410000,38.131932,0.197698,219.088681,219.088681,1.949489
27.415000,38.131314,0.197694,219.088487,219.088487,1.949521
27.420000,38.130696,0.197691,219.088293,219.088293,1.949552
27.425000,38.130079,0.197688,219.088099,219.088099,1.949584
27.430000,38.129461,0.197685,219.087904,219.087904,1.949616
27.435000,38.128844,0.197682,219.087710,219.087710,1.949647
27.440000,38.128226,0.197678,219.087516,219.087516,1.949679
27.445000,38.127608,0.197675,219.087322,219.087322,1.949710
27.450000,38.126991,0.197672,219.087128,219.087128,1.949742
27.455000,38.126373,0.197669,219.086933,219.086933,1.949773
27.460000,38.125756,0.197665,219.086739,219.086739,1.949805
27.465000,38.125138,0.197662,219.086545,219.086545,1.949837
27.470000,38.124520,0.197659,219.086351,219.086351,1.949868
27.475000,38.123903,0.197656,219.086156,219.086156,1.949900
27.480000,38.123285,0.197653,219.085962,219.085962,1.949931
27.485000,38.122668,0.197649,219.085768,219.085768,1.949963
27.490000,38.122050,0.197646,219.085574,219.085574,1.949995
27.495000,38.121432,0.197643,219.085379,219.085379,1.950026
27.500000,38.120815,0.197640,219.085185,219.085185,1.950058
27.505000,38.120197,0.197636,219.084991,219.084991,1.950089
27.510000,38.119580,0.197633,219.084797,219.084797,1.950121
27.515000,38.118962,0.197630,219.084602,219.084602,1.950153
27.520000,38.118344,0.197627,219.084408,219.084408,1.950184
27.525000,38.117727,0.197624,219.084214,219.084214,1.950216
27.530000,38.117109,0.197620,219.084020,219.084020,1.950247
27.535000,38.116492,0.197617,219.083826,219.083826,1.950279
27.540000,38.115874,0.197614,219.083631,219.083631,1.950311
27.545000,38.115257,0.197611,219.083437,219.083437,1.950342
27.550000,38.114639,0.197608,219.083243,219.083243,1.950374
27.555000,38.114021,0.197604,219.083049,219.083049,1.950405
27.560000,38.113404,0.197601,219.082854,219.082854,1.950437
27.565000,38.112786,0.197598,219.082660,219.082660,1.950469
27.570000,38.112169,0.197595,219.082466,219.082466,1.950500
27.575000,38.111551,0.197591,219.082272,219.082272,1.950532
27.580000,38.110933,0.197588,219.082077,219.082077,1.950563
27.585000,38.110316,0.197585,219.081883,219.081883,1.950595
27.590000,38.109698,0.197582,219.081689,219.081689,1.950627
27.595000,38.109081,0.197578,219.081495,219.081495,1.950658
27.600000,38.108463,0.197575,219.081300,219.081300,1.950690
27.605000,38.107845,0.197572,219.081106,219.081106,1.950721
27.610000,38.107228,0.197569,219.080912,219.080912,1.950753
27.615000,38.106610,0.197566,219.080718,219.080718,1.950785
27.620000,38.105993,0.197562,219.080523,219.080523,1.950816
27.625000,38.105375,0.197559,219.080329,219.080329,1.950848
27.630000,38.104757,0.197556,219.080135,219.080135,1.950880
27.635000,38.104140,0.197553,219.079941,219.079941,1.950911
27.640000,38.103522,0.197549,219.079746,219.079746,1.950943
27.645000,38.102905,0.197546,219.079552,219.079552,1.950974
27.650000,38.102287,0.197543,219.079358,219.079358,1.951006
27.655000,38.101669,0.197540,219.079164,219.079164,1.951038
27.660000,38.101052,0.197537,219.078970,219.078970,1.951069
27.665000,38.100434,0.197533,219.078775,219.078775,1.951101
27.670000,38.099817,0.197530,219.078581,219.078581,1.951133
27.675000,38.099199,0.197527,219.078387,219.078387,1.951164
27.680000,38.098581,0.197524,219.078193,219.078193,1.951196
27.685000,38.097964,0.197520,219.077998,219.077998,1.951227
27.690000,38.097346,0.197517,219.077804,219.077804,1.951259
27.695000,38.096729,0.197514,219.077610,219.077610,1.951291
27.700000,38.096111,0.197511,219.077416,219.077416,1.951322
27.705000,38.095493,0.197508,219.077221,219.077221,1.951354
27.710000,38.094876,0.197504,219.077027,219.077027,1.951386
27.715000,38.094258,0.197501,219.076833,219.076833,1.951417
27.720000,38.093641,0.197498,219.076639,219.076639,1.951449
27.725000,38.093023,0.197495,219.076444,219.076444,1.951481
27.730000,38.092405,0.197491,219.076250,219.076250,1.951512
27.735000,38.091788,0.197488,219.076056,219.076056,1.951544
27.740000,38.091170,0.197485,219.075862,219.075862,1.951575
27.745000,38.090553,0.197482,219.075667,219.075667,1.951607
27.750000,38.089935,0.197478,219.075473,219.075473,1.951639
27.755000,38.089317,0.197475,219.075279,219.075279,1.951670
27.760000,38.088700,0.197472,219.075085,219.075085,1.951702
27.765000,38.088082,0.197469,219.074890,219.074890,1.951734
27.770000,38.087465,0.197466,219.074696,219.074696,1.951765
27.775000,38.086847,0.197462,219.074502,219.074502,1.951797
27.780000,38.086229,0.197459,219.074308,219.074308,1.951829
27.785000,38.085612,0.197456,219.074113,219.074113,1.951860
27.790000,38.084994,0.197453,219.073919,219.073919,1.951892
27.795000,38.084377,0.197449,219.073725,219.073725,1.951924
27.800000,38.083759,0.197446,219.073531,219.073531,1.951955
27.805000,38.083141,0.197443,219.073336,219.073336,1.951987
27.810000,38.082524,0.197440,219.073142,219.073142,1.952019
27.815000,38.081906,0.197436,219.072948,219.072948,1.952050
27.820000,38.081289,0.197433,219.072754,219.072754,1.952082
27.825000,38.080671,0.197430,219.072559,219.072559,1.952114
27.830000,38.080053,0.197427,219.072365,219.072365,1.952145
27.835000,38.079436,0.197423,219.072171,219.072171,1.952177
27.840000,38.078818,0.197420,219.071977,219.071977,1.952208
27.845000,38.078201,0.197417,219.071783,219.071783,1.952240
27.850000,38.077583,0.197414,219.071588,219.071588,1.952272
27.855000,38.076965,0.197411,219.071394,219.071394,1.952303
27.860000,38.076348,0.197407,219.071200,219.071200,1.952335
27.865000,38.075730,0.197404,219.071006,219.071006,1.952367
27.870000,38.075113,0.197401,219.070811,219.070811,1.952398
27.875000,38.074495,0.197398,219.070617,219.070617,1.952430
27.880000,38.073877,0.197394,219.070423,219.070423,1.952462
27.885000,38.073260,0.197391,219.070229,219.070229,1.952494
27.890000,38.072642,0.197388,219.070034,219.070034,1.952525
27.895000,38.072025,0.197385,219.069840,219.069840,1.952557
27.900000,38.071407,0.197381,219.069646,219.069646,1.952589
27.905000,38.070789,0.197378,219.069452,219.069452,1.952620
27.910000,38.070172,0.197375,219.069257,219.069257,1.952652
27.915000,38.069554,0.197372,219.069063,219.069063,1.952684
27.920000,38.068937,0.197368,219.068869,219.068869,1.952715
27.925000,38.068319,0.197365,219.068675,219.068675,1.952747
27.930000,38.067701,0.197362,219.068480,219.068480,1.952779
27.935000,38.067084,0.197359,219.068286,219.068286,1.952810
27.940000,38.066466,0.197356,219.068092,219.068092,1.952842
27.945000,38.065849,0.197352,219.067898,219.067898,1.952874
27.950000,38.065231,0.197349,219.067703,219.067703,1.952905
27.955000,38.064613,0.197346,219.067509,219.067509,1.952937
27.960000,38.063996,0.197343,219.067315,219.067315,1.952969
27.965000,38.063378,0.197339,219.067121,219.067121,1.953000
27.970000,38.062761,0.197336,219.066926,219.066926,1.953032
27.975000,38.062143,0.197333,219.066732,219.066732,1.953064
27.980000,38.061525,0.197330,219.066538,219.066538,1.953095
27.985000,38.060908,0.197326,219.066344,219.066344,1.953127
27.990000,38.060290,0.197323,219.066149,219.066149,1.953159
27.995000,38.059673,0.197320,219.065955,219.065955,1.953191
28.000000,38.059055,0.197317,219.065761,219.065761,1.953222
28.005000,38.058437,0.197313,219.065567,219.065567,1.953254
28.010000,38.057820,0.197310,219.065372,219.065372,1.953286
28.015000,38.057202,0.197307,219.065178,219.065178,1.953317
28.020000,38.056585,0.197304,219.064984,219.064984,1.953349
28.025000,38.055967,0.197300,219.064790,219.064790,1.953381
28.030000,38.055350,0.197297,219.064595,219.064595,1.953412
28.035000,38.054732,0.197294,219.064401,219.064401,1.953444
28.040000,38.054114,0.197291,219.064207,219.064207,1.953476
28.045000,38.053497,0.197287,219.064013,219.064013,1.953508
28.050000,38.052879,0.197284,219.063818,219.063818,1.953539
28.055000,38.052262,0.197281,219.063624,219.063624,1.953571
28.060000,38.051644,0.197278,219.063430,219.063430,1.953603
28.065000,38.051026,0.197274,219.063236,219.063236,1.953634
28.070000,38.050409,0.197271,219.063041,219.063041,1.953666
28.075000,38.049791,0.197268,219.062847,219.062847,1.953698
28.080000,38.049174,0.197265,219.062653,219.062653,1.953730
28.085000,38.048556,0.197261,219.062459,219.062459,1.953761
28.090000,38.047938,0.197258,219.062264,219.062264,1.953793
28.095000,38.047321,0.197255,219.062070,219.062070,1.953825
28.100000,38.046703,0.197252,219.061876,219.061876,1.953856
28.105000,38.046086,0.197248,219.061682,219.061682,1.953888
28.110000,38.045468,0.197245,219.061487,219.061487,1.953920
28.115000,38.044850,0.197242,219.061293,219.061293,1.953952
28.120000,38.044233,0.197239,219.061099,219.061099,1.953983
28.125000,38.043615,0.197235,219.060905,219.060905,1.954015
28.130000,38.042998,0.197232,219.060710,219.060710,1.954047
28.135000,38.042380,0.197229,219.060516,219.060516,1.954078
28.140000,38.041762,0.197226,219.060322,219.060322,1.954110
28.145000,38.041145,0.197222,219.060128,219.060128,1.954142
28.150000,38.040527,0.197219,219.059933,219.059933,1.954174
28.155000,38.039910,0.197216,219.059739,219.059739,1.954205
28.160000,38.039292,0.197213,219.059545,219.059545,1.954237
28.165000,38.038674,0.197209,219.059351,219.059351,1.954269
28.170000,38.038057,0.197206,219.059156,219.059156,1.954301
28.175000,38.037439,0.197203,219.058962,219.058962,1.954332
28.180000,38.036822,0.197200,219.058768,219.058768,1.954364
28.185000,38.036204,0.197196,219.058574,219.058574,1.954396
28.190000,38.035586,0.197193,219.058379,219.058379,1.954427
28.195000,38.034969,0.197190,219.058185,219.058185,1.954459
28.200000,38.034351,0.197187,219.057991,219.057991,1.954491
28.205000,38.033734,0.197183,219.057797,219.057797,1.954523
28.210000,38.033116,0.197180,219.057602,219.057602,1.954554
28.215000,38.032498,0.197177,219.057408,219.057408,1.954586
28.220000,38.031881,0.197174,219.057214,219.057214,1.954618
28.225000,38.031263,0.197170,219.057020,219.057020,1.954650
28.230000,38.030646,0.197167,219.056825,219.056825,1.954681
28.235000,38.030028,0.197164,219.056631,219.056631,1.954713
28.240000,38.029410,0.197161,219.056437,219.056437,1.954745
28.245000,38.028793,0.197157,219.056243,219.056243,1.954777
28.250000,38.028175,0.197154,219.056048,219.056048,1.954808
28.255000,38.027558,0.197151,219.055854,219.055854,1.954840
28.260000,38.026940,0.197148,219.055660,219.055660,1.954872
28.265000,38.026322,0.197144,219.055465,219.055465,1.954904
28.270000,38.025705,0.197141,219.055271,219.055271,1.954935
28.275000,38.025087,0.197138,219.055077,219.055077,1.954967
28.280000,38.024470,0.197135,219.054883,219.054883,1.954999
28.285000,38.023852,0.197131,219.054688,219.054688,1.955031
28.290000,38.023234,0.197128,219.054494,219.054494,1.955062
28.295000,38.022617,0.197125,219.054300,219.054300,1.955094
28.300000,38.021999,0.197122,219.054106,219.054106,1.955126
28.305000,38.021382,0.197118,219.053911,219.053911,1.955158
28.310000,38.020764,0.197115,219.053717,219.053717,1.955189
28.315000,38.020146,0.197112,219.053523,219.053523,1.955221
28.320000,38.019529,0.197109,219.053329,219.053329,1.955253
28.325000,38.018911,0.197105,219.053134,219.053134,1.955285
28.330000,38.018294,0.197102,219.052940,219.052940,1.955316
28.335000,38.017676,0.197099,219.052746,219.052746,1.955348
28.340000,38.017058,0.197096,219.052552,219.052552,1.955380
28.345000,38.016441,0.197092,219.052357,219.052357,1.955412
28.350000,38.015823,0.197089,219.052163,219.052163,1.955443
28.355000,38.015206,0.197086,219.051969,219.051969,1.955475
28.360000,38.014588,0.197083,219.051775,219.051775,1.955507
28.365000,38.013970,0.197079,219.051580,219.051580,1.955539
28.370000,38.013353,0.197076,219.051386,219.051386,1.955571
28.375000,38.012735,0.197073,219.051192,219.051192,1.955602
28.380000,38.012118,0.197070,219.050998,219.050998,1.955634
28.385000,38.011500,0.197066,219.050803,219.050803,1.955666
28.390000,38.010882,0.197063,219.050609,219.050609,1.955698
28.395000,38.010265,0.197060,219.050415,219.050415,1.955729
28.400000,38.009647,0.197056,219.050221,219.050221,1.955761
28.405000,38.009030,0.197053,219.050026,219.050026,1.955793
28.410000,38.008412,0.197050,219.049832,219.049832,1.955825
28.415000,38.007794,0.197047,219.049638,219.049638,1.955857
28.420000,38.007177,0.197043,219.049444,219.049444,1.955888
28.425000,38.006559,0.197040,219.049249,219.049249,1.955920
28.430000,38.005942,0.197037,219.049055,219.049055,1.955952
28.435000,38.005324,0.197034,219.048861,219.048861,1.955984
28.440000,38.004706,0.197030,219.048666,219.048666,1.956015
28.445000,38.004089,0.197027,219.048472,219.048472,1.956047
28.450000,38.003471,0.197024,219.048278,219.048278,1.956079
28.455000,38.002854,0.197021,219.048084,219.048084,1.956111
28.460000,38.002236,0.197017,219.047889,219.047889,1.956143
28.465000,38.001618,0.197014,219.047695,219.047695,1.956174
28.470000,38.001001,0.197011,219.047501,219.047501,1.956206
28.475000,38.000383,0.197008,219.047307,219.047307,1.956238
28.480000,37.999766,0.197004,219.047112,219.047112,1.956270
28.485000,37.999148,0.197001,219.046918,219.046918,1.956302
28.490000,37.998530,0.196998,219.046724,219.046724,1.956333
28.495000,37.997913,0.196994,219.046530,219.046530,1.956365
28.500000,37.997295,0.196991,219.046335,219.046335,1.956397
28.505000,37.996678,0.196988,219.046141,219.046141,1.956429
28.510000,37.996060,0.196985,219.045947,219.045947,1.956461
28.515000,37.995442,0.196981,219.045753,219.045753,1.956492
28.520000,37.994825,0.196978,219.045558,219.045558,1.956524
